,contrast,name,logFC,pval
3853,Immune,TXNRD2,0.23323264718055725,0.5340453607442754
3854,Epithelium_and_Vascular,LRRK1,-0.4132869839668274,0.534420625568161
3855,Epithelium_and_Vascular,PDSS2,0.31606027483940125,0.534496378306689
3856,Epithelium_and_Vascular,KLHL12,-0.3075215220451355,0.5347114213298766
3857,Immune,WDR34,0.26755911111831665,0.5347179436841643
3858,Epithelium_and_Vascular,ADAMTS9,-0.5010471940040588,0.5347689114328235
3859,Epithelium_and_Vascular,STX18,-0.4007912874221802,0.5351634152008706
3860,Immune,RHPN1,0.3776080012321472,0.5353868690562215
3861,Immune,URGCP,0.31227976083755493,0.5354589668183378
3862,Epithelium_and_Vascular,STON2,-0.3859321177005768,0.5355030926832871
3863,Immune,AGGF1,-0.27926284074783325,0.5359874436033756
3864,Epithelium_and_Vascular,TEX10,-0.4660530388355255,0.5363511467723147
3865,Immune,CDC34,-0.3039776682853699,0.5374156915081453
3866,Epithelium_and_Vascular,DHX40,-0.25227347016334534,0.5381820742566509
3867,Immune,KAT5,0.24334387481212616,0.5385260420041653
3868,Immune,MRPS35,-0.20122939348220825,0.5386932598686369
3869,Immune,POLR3F,0.2790171504020691,0.5391418361618909
3870,Immune,POLB,-0.26128146052360535,0.5391649611031588
3871,Epithelium_and_Vascular,GNG10,-0.5380149483680725,0.5394947902315999
3872,Epithelium_and_Vascular,RAPH1,-0.35883617401123047,0.5405510411510857
3873,Immune,CLUAP1,0.2650672495365143,0.5408455105692869
3874,Epithelium_and_Vascular,BLZF1,0.15436683595180511,0.5410108008353047
3875,Immune,C11orf71,0.2958710789680481,0.5416376257629265
3876,Immune,RP11-295G20.2,-0.2410750687122345,0.5418953868875324
3877,Immune,GPR89B,0.18927118182182312,0.5421045213177123
3878,Immune,FAM26F,-0.2192375212907791,0.5421733547605272
3879,Immune,REEP3,0.1508888453245163,0.5422770266496275
3880,Epithelium_and_Vascular,SNX27,-0.24054349958896637,0.5427440169288669
3881,Immune,RRM2B,-0.24272087216377258,0.5429445117280692
3882,Immune,IL10,0.43175008893013,0.5430138620117787
3883,Epithelium_and_Vascular,RHOBTB2,-0.573874831199646,0.5436030874578279
3884,Epithelium_and_Vascular,SPATS2L,0.2874670624732971,0.5436726459749598
3885,Immune,CLCN7,0.23107993602752686,0.5438533983160309
3886,Epithelium_and_Vascular,GPR160,-0.38474422693252563,0.5443326010378517
3887,Immune,RP11-262H14.4,0.34605446457862854,0.5445256703046374
3888,Immune,CTNNA1,-0.15184718370437622,0.5445525131098321
3889,Immune,B9D2,-0.22726504504680634,0.5454905034114155
3890,Immune,AUH,-0.22268453240394592,0.5455516641400353
3891,Epithelium_and_Vascular,MRPS33,0.1933101862668991,0.5460346649484884
3892,Immune,GBA,0.21424642205238342,0.5463544240174003
3893,Epithelium_and_Vascular,SPINT1,0.3198160231113434,0.5464293373278724
3894,Immune,KMO,-0.3568854331970215,0.546468306095748
3895,Immune,ANP32A,-0.1332397162914276,0.5469283486499957
3896,Epithelium_and_Vascular,TMEM234,0.4080084562301636,0.547669004218001
3897,Immune,CCBL2,-0.161239892244339,0.5477116773812605
3898,Epithelium_and_Vascular,DNAL4,-0.30241236090660095,0.5482328822026736
3899,Immune,CSTA,-0.22169095277786255,0.5483231585351303
3900,Immune,PID1,-0.3271244466304779,0.5483895665123419
3901,Epithelium_and_Vascular,PER2,0.40096116065979004,0.5485501202207939
3902,Immune,ITIH5,0.5238833427429199,0.5489295505272642
3903,Immune,MTHFS,-0.16863872110843658,0.5490690126341217
3904,Immune,NDST2,-0.2894689440727234,0.5492167633245191
3905,Immune,FAM134B,0.24128951132297516,0.5493205552092663
3906,Epithelium_and_Vascular,C19orf48,-0.31038135290145874,0.5502226352761976
3907,Epithelium_and_Vascular,IL1RN,0.881989598274231,0.5503954321014579
3908,Epithelium_and_Vascular,SYVN1,0.3842172622680664,0.5506858815283701
3909,Epithelium_and_Vascular,UROD,-0.16197025775909424,0.5519620099794651
3910,Epithelium_and_Vascular,DOHH,-0.27380380034446716,0.5524526943626265
3911,Epithelium_and_Vascular,SH3RF1,0.4579618573188782,0.552819859012626
3912,Epithelium_and_Vascular,POR,-0.25783008337020874,0.5529389871532993
3913,Immune,DLG5,-0.241819828748703,0.5532997423841663
3914,Immune,IFI30,-0.2965205907821655,0.5534498464466934
3915,Epithelium_and_Vascular,PDZK1,0.2949231266975403,0.5536003749801037
3916,Epithelium_and_Vascular,KCP,-0.6556580066680908,0.5542563223876307
3917,Immune,LIMK2,0.22601386904716492,0.5543576127262339
3918,Immune,CFD,0.21834498643875122,0.5544603455045051
3919,Immune,GALE,0.22156894207000732,0.554513257893386
3920,Immune,NGFRAP1,-0.2214154452085495,0.5545153777931631
3921,Immune,TBL3,-0.22191159427165985,0.5556143591744709
3922,Immune,RCN3,0.39577174186706543,0.5556511666854779
3923,Immune,MAPK6,-0.1717877835035324,0.5563817482550808
3924,Immune,SMCO4,-0.16539382934570312,0.556500854002235
3925,Immune,COPRS,0.2842211425304413,0.5569579057010188
3926,Immune,DDX49,0.15687599778175354,0.5573786437079712
3927,Epithelium_and_Vascular,UQCC3,-0.21168188750743866,0.5578295508830065
3928,Epithelium_and_Vascular,SMTN,-0.2921368479728699,0.5582218137460564
3929,Immune,FAM234A,0.23033685982227325,0.5584726138679166
3930,Epithelium_and_Vascular,NEK4,-0.37140196561813354,0.5585723797564867
3931,Epithelium_and_Vascular,EXOC3L1,-0.4343787729740143,0.5587070769489585
3932,Epithelium_and_Vascular,GADD45A,0.3275000751018524,0.5588501398189243
3933,Epithelium_and_Vascular,CERCAM,0.38178780674934387,0.5589967606337367
3934,Immune,IGFBP6,-0.4553254246711731,0.5590291418445066
3935,Immune,PRR34-AS1,0.17574767768383026,0.5591967951767814
3936,Immune,CEBPG,-0.18764187395572662,0.5593961148692177
3937,Immune,HNMT,0.2020624727010727,0.5599289998231716
3938,Epithelium_and_Vascular,NAPEPLD,0.3722642958164215,0.5599892459345563
3939,Immune,MRPS9,-0.18673741817474365,0.5600830158805591
3940,Epithelium_and_Vascular,PPARG,-0.27579402923583984,0.560096659748931
3941,Immune,POLD2,-0.18157538771629333,0.5603094266412592
3942,Immune,CCDC15,-0.44728004932403564,0.5603524637855513
3943,Epithelium_and_Vascular,HOXD-AS2,0.3395284414291382,0.5607783029742627
3944,Epithelium_and_Vascular,GIPC2,-0.1995236724615097,0.5608988257805934
3945,Immune,ATF3,0.26418232917785645,0.5609050582359258
3946,Epithelium_and_Vascular,NCKAP1,-0.2612740099430084,0.5614660325565902
3947,Immune,SPINT2,0.1522868573665619,0.5615309510718671
3948,Immune,RP11-539L10.3,0.2998235821723938,0.5615413245739049
3949,Epithelium_and_Vascular,KIFAP3,-0.12510503828525543,0.5615774919490902
3950,Immune,TSPYL1,-0.1272650957107544,0.5616417515988124
3951,Epithelium_and_Vascular,NOV,0.5289710164070129,0.5618668541106003
3952,Immune,LRRC75A,0.270863801240921,0.5621591393251067
3953,Epithelium_and_Vascular,PAFAH1B3,0.25122663378715515,0.5622105865397702
3954,Epithelium_and_Vascular,NOC3L,-0.3075712025165558,0.5624115216518373
3955,Immune,UQCRHL,-0.23377765715122223,0.5624374191492332
3956,Immune,RAB3IP,0.26919254660606384,0.5629285633268102
3957,Epithelium_and_Vascular,MARC1,0.3969719707965851,0.563017932802774
3958,Immune,SCCPDH,0.19550520181655884,0.5633227244658938
3959,Epithelium_and_Vascular,TIMM8A,-0.3606642484664917,0.5635478626721229
3960,Immune,C11orf98,0.43910202383995056,0.5638085836517571
3961,Immune,HDHD2,0.2100796103477478,0.5641610327919832
3962,Immune,IDH1,-0.22600120306015015,0.5657019218500787
3963,Immune,BRF2,0.2961950898170471,0.5659275512175883
3964,Epithelium_and_Vascular,C21orf59,-0.327259361743927,0.5663199754878374
3965,Epithelium_and_Vascular,FRY,-0.33643001317977905,0.566320405365669
3966,Epithelium_and_Vascular,FAM210A,0.23554109036922455,0.5671218817722388
3967,Immune,FAM13A,-0.2285945862531662,0.568202820954252
3968,Epithelium_and_Vascular,RGS16,0.5206749439239502,0.5682207841624634
3969,Epithelium_and_Vascular,S100P,-1.5082603693008423,0.5687891124083919
3970,Epithelium_and_Vascular,RUVBL2,0.27962398529052734,0.5698901544364081
3971,Epithelium_and_Vascular,HRAS,-0.3333674669265747,0.5699405576124837
3972,Immune,PIGQ,-0.27909913659095764,0.5700144151052727
3973,Epithelium_and_Vascular,COL3A1,0.49301448464393616,0.5701703837627954
3974,Epithelium_and_Vascular,CCDC85A,0.4911923110485077,0.5704242646958869
3975,Epithelium_and_Vascular,DEGS2,-0.700590968132019,0.5708982247493226
3976,Immune,QPCT,-0.19853323698043823,0.5709740975531605
3977,Epithelium_and_Vascular,MTL5,0.7298651337623596,0.5709957671284738
3978,Epithelium_and_Vascular,RNF122,0.6401353478431702,0.5710481936319938
3979,Immune,TMEM19,0.16413725912570953,0.5721442667594424
3980,Immune,YIPF2,-0.20614618062973022,0.5721573259060223
3981,Immune,ZBTB22,0.28351879119873047,0.5722875690143707
3982,Immune,TNFRSF13C,0.36674249172210693,0.5722912959578517
3983,Epithelium_and_Vascular,GSS,0.1955633908510208,0.5729157039639359
3984,Epithelium_and_Vascular,MGLL,-0.29971906542778015,0.5729455558825299
3985,Epithelium_and_Vascular,PDE10A,-0.4742099940776825,0.5733373823265782
3986,Epithelium_and_Vascular,STK11IP,-0.3995327055454254,0.5737098771450377
3987,Epithelium_and_Vascular,CIT,-0.6346513032913208,0.5741675084665587
3988,Immune,MRPL36,0.1645486205816269,0.5748597183068821
3989,Immune,UMAD1,-0.17142874002456665,0.5750789217387543
3990,Immune,EPHA2,-1.37103271484375,0.5755313657797008
3991,Epithelium_and_Vascular,C11orf74,-0.1473119705915451,0.5757594424961481
3992,Epithelium_and_Vascular,PLA2G12A,-0.2505989372730255,0.5759731345671539
3993,Epithelium_and_Vascular,SERPING1,0.2411474883556366,0.5760662164622251
3994,Immune,MTUS1,0.24030716717243195,0.5764816732383913
3995,Immune,MLLT1,0.3737880289554596,0.5772353775202799
3996,Epithelium_and_Vascular,BST1,-0.4471398890018463,0.5773286449257008
3997,Immune,ZNF28,0.26698827743530273,0.5778278747638618
3998,Epithelium_and_Vascular,MED29,0.17384755611419678,0.5778866419772767
3999,Immune,FARSB,0.19768989086151123,0.5786225587061816
4000,Immune,CD36,-0.3506503999233246,0.5793651043616539
4001,Immune,POLDIP2,0.1799614429473877,0.5795580812182914
4002,Epithelium_and_Vascular,C2orf68,-0.2126939296722412,0.5797922688864264
4003,Epithelium_and_Vascular,TPBG,0.48959773778915405,0.5798284011097473
4004,Epithelium_and_Vascular,MAGIX,0.3031582534313202,0.5798828649255942
4005,Immune,RBBP8,-0.302865594625473,0.5799823703586167
4006,Immune,PUM3,-0.17440374195575714,0.580385914707952
4007,Immune,PCK2,-0.2755621671676636,0.5811940493942696
4008,Immune,RNF5,-0.1441420018672943,0.5812348816300632
4009,Immune,MINCR,0.21584467589855194,0.581242118170791
4010,Epithelium_and_Vascular,RRM1,-0.29938507080078125,0.5813681125934878
4011,Immune,OGFOD2,0.2604408860206604,0.5820371279479479
4012,Epithelium_and_Vascular,DCTPP1,-0.1598128229379654,0.5821159895575345
4013,Epithelium_and_Vascular,RP11-452F19.3,0.249151349067688,0.5826121496931314
4014,Epithelium_and_Vascular,KMO,-0.44893088936805725,0.5827329924710714
4015,Immune,DDX56,-0.19065336883068085,0.5829157600931091
4016,Immune,BRAP,-0.1414395570755005,0.5848243786422078
4017,Epithelium_and_Vascular,DCUN1D3,-0.3645910918712616,0.5848603830329553
4018,Epithelium_and_Vascular,PXDC1,-0.25180748105049133,0.5851763397561733
4019,Epithelium_and_Vascular,LARP1B,0.3059890568256378,0.5852397362802636
4020,Immune,RP11-620J15.3,0.2259102463722229,0.5853362441694642
4021,Immune,RB1,0.14491893351078033,0.5855537918238731
4022,Immune,CBWD2,-0.2112451046705246,0.5859382722587358
4023,Immune,F8,0.3528955578804016,0.5861296230819342
4024,Epithelium_and_Vascular,NPAS2,-0.507271945476532,0.5870284309498494
4025,Immune,PPME1,0.22193504869937897,0.5874656413962487
4026,Immune,EPHX2,0.2834606468677521,0.5875931888650159
4027,Epithelium_and_Vascular,GGH,0.2760460674762726,0.5876919538237177
4028,Immune,EPAS1,0.3326493799686432,0.5880707604627151
4029,Epithelium_and_Vascular,DCLRE1A,-0.6864917278289795,0.5881511697833421
4030,Epithelium_and_Vascular,MAOA,-0.34666574001312256,0.5884744693389254
4031,Epithelium_and_Vascular,SLC35A5,-0.2834862470626831,0.5889949143841302
4032,Immune,ROGDI,0.1646137833595276,0.5891510100334962
4033,Immune,FXN,-0.2230619639158249,0.5892436458638622
4034,Epithelium_and_Vascular,TPMT,-0.29894283413887024,0.5904977890265977
4035,Immune,MXI1,0.23986446857452393,0.5906832193685092
4036,Epithelium_and_Vascular,PTN,0.6771417856216431,0.5907447394750445
4037,Immune,PTPN13,-0.4126342833042145,0.5909453693523874
4038,Immune,PCBD1,0.15597620606422424,0.5916909759003544
4039,Immune,MYO1D,-0.36545997858047485,0.5917300750133132
4040,Immune,CLMN,-0.3486713469028473,0.591975549904321
4041,Epithelium_and_Vascular,ENTPD5,-0.33138057589530945,0.5920337927287589
4042,Immune,GOSR2,-0.16233029961585999,0.5925860945692842
4043,Immune,INIP,0.2452932447195053,0.5936504325920262
4044,Immune,TCF4,0.23706357181072235,0.593683108052028
4045,Epithelium_and_Vascular,ARMCX2,0.3989783823490143,0.5937678043347376
4046,Epithelium_and_Vascular,TCN2,-0.21672864258289337,0.5938404522268101
4047,Immune,N6AMT2,0.2765905261039734,0.5940020340878789
4048,Immune,WDR18,0.1787169724702835,0.5940422243349112
4049,Immune,FAM136A,-0.16585707664489746,0.5947801519001606
4050,Epithelium_and_Vascular,KIF12,-0.4423021376132965,0.5948377628806997
4051,Epithelium_and_Vascular,WEE1,-0.35959428548812866,0.5952039829105632
4052,Epithelium_and_Vascular,IFT81,0.2099250853061676,0.5954939047898744
4053,Epithelium_and_Vascular,SERPINH1,-0.25699758529663086,0.5955315288155649
4054,Epithelium_and_Vascular,POLR3C,-0.2244131863117218,0.5956321641151594
4055,Epithelium_and_Vascular,RASSF7,0.2759436070919037,0.5958091708691806
4056,Epithelium_and_Vascular,TMCO3,-0.2631038725376129,0.596224946314621
4057,Immune,OXCT1,-0.20689818263053894,0.5965973907496943
4058,Epithelium_and_Vascular,CARNMT1,-0.27571773529052734,0.5971255020583129
4059,Epithelium_and_Vascular,ABHD11,-0.14955347776412964,0.5971540492047537
4060,Immune,DHX32,-0.24249276518821716,0.5972890534252282
4061,Epithelium_and_Vascular,IL17RC,0.29269081354141235,0.5974307126653593
4062,Immune,C14orf142,0.16727009415626526,0.5981315868547357
4063,Immune,AMPD3,0.23440754413604736,0.5992003620474143
4064,Epithelium_and_Vascular,CD14,-0.34253793954849243,0.6006695673818416
4065,Epithelium_and_Vascular,MAP3K12,0.31407347321510315,0.6010092220633978
4066,Epithelium_and_Vascular,GRAMD3,0.27022355794906616,0.6012158966794754
4067,Immune,CRAT,-0.25650930404663086,0.6012514468002542
4068,Epithelium_and_Vascular,HDGF,-0.23350003361701965,0.601342789843032
4069,Immune,AAED1,-0.14791032671928406,0.6016093492952512
4070,Epithelium_and_Vascular,XRCC4,-0.20273306965827942,0.6017748292154702
4071,Epithelium_and_Vascular,TACC2,-0.22486035525798798,0.6022913002884207
4072,Immune,ATF5,0.23889437317848206,0.6025220964015008
4073,Epithelium_and_Vascular,DEDD,-0.2825765609741211,0.6027847551969687
4074,Epithelium_and_Vascular,PQLC2,-0.3705914616584778,0.6028300028819427
4075,Immune,ZBED5-AS1,-0.19037024676799774,0.6029246505288754
4076,Immune,MRPS18A,-0.12384601682424545,0.6030627689452279
4077,Immune,LRRC23,0.19600042700767517,0.603356743890399
4078,Immune,CTGF,0.402910053730011,0.6034278379382331
4079,Epithelium_and_Vascular,NPL,-0.2830839455127716,0.6037158583069805
4080,Immune,PLOD1,-0.2188739776611328,0.6045470025061627
4081,Epithelium_and_Vascular,PLEKHH3,0.3488439917564392,0.6048448384567262
4082,Epithelium_and_Vascular,ORC3,0.2645321190357208,0.6049144291331143
4083,Immune,ATMIN,0.28120383620262146,0.6049223355060932
4084,Epithelium_and_Vascular,ZNF576,0.19929343461990356,0.605088196571111
4085,Immune,TWF1,-0.16425490379333496,0.6051430408467446
4086,Immune,SLC16A4,-0.30002403259277344,0.6055930157648755
4087,Immune,ZNF814,0.2450508028268814,0.6057190030554868
4088,Epithelium_and_Vascular,DHX32,-0.23950399458408356,0.6061602364633503
4089,Epithelium_and_Vascular,TIMM50,-0.23735100030899048,0.6068997856839105
4090,Epithelium_and_Vascular,MYH11,0.48657119274139404,0.6069184437758306
4091,Epithelium_and_Vascular,RP11-111H13.1,0.49232983589172363,0.6069294794385169
4092,Immune,CRLS1,-0.16326729953289032,0.606947036288767
4093,Immune,HEBP1,0.15393905341625214,0.6069479392223456
4094,Epithelium_and_Vascular,DUS3L,0.35688966512680054,0.607133167407724
4095,Epithelium_and_Vascular,COPG1,-0.21449197828769684,0.60742280330053
4096,Epithelium_and_Vascular,GSTCD,0.5107201337814331,0.6075989557532735
4097,Immune,EIF5AL1,0.2900983989238739,0.6076719765054336
4098,Epithelium_and_Vascular,MRAS,-0.31858015060424805,0.6079002412522936
4099,Immune,TMEM176B,-0.1707310825586319,0.6083644421592865
4100,Immune,LRRK2,-0.20167627930641174,0.6085809802713322
4101,Immune,GLA,-0.17789822816848755,0.6096930823229131
4102,Immune,SHC1,-0.1693611890077591,0.6102662615524639
4103,Immune,SLC25A43,-0.2819978594779968,0.6105541157740315
4104,Immune,PPFIBP2,0.4349590837955475,0.6106536893818837
4105,Immune,MTPAP,-0.2041393667459488,0.6107270531299377
4106,Epithelium_and_Vascular,SEC23B,-0.24926723539829254,0.6108783896196653
4107,Immune,IL1RN,0.4595946967601776,0.6112415705429257
4108,Immune,SLC25A39,0.12686361372470856,0.6113602870678707
4109,Epithelium_and_Vascular,ICT1,-0.258632630109787,0.6118460370161165
4110,Epithelium_and_Vascular,RP11-983P16.4,0.288217693567276,0.611876958563945
4111,Epithelium_and_Vascular,KMT5A,-0.35691529512405396,0.6118825421306731
4112,Epithelium_and_Vascular,SHMT1,-0.2832774519920349,0.6119168530102471
4113,Epithelium_and_Vascular,BRAP,-0.2813780605792999,0.6120249532860391
4114,Epithelium_and_Vascular,MRPL45,-0.2250974476337433,0.6124074604113202
4115,Immune,TUBB2A,-0.26834946870803833,0.6126786038146695
4116,Immune,CH25H,0.36759984493255615,0.6127206794034854
4117,Epithelium_and_Vascular,SERPINE2,0.32875242829322815,0.6127396602388571
4118,Epithelium_and_Vascular,ZNF25,0.30137985944747925,0.6129690541833681
4119,Epithelium_and_Vascular,PKIG,-0.1313636749982834,0.6133193413163343
4120,Epithelium_and_Vascular,PINX1,0.21507108211517334,0.6133668607955141
4121,Immune,EBPL,0.1601870059967041,0.6142297920351099
4122,Immune,AC009403.2,-0.23776356875896454,0.6145937336413017
4123,Immune,HIBCH,-0.17504684627056122,0.6147658530834921
4124,Immune,UBE2W,0.16954459249973297,0.6153583518812968
4125,Epithelium_and_Vascular,TSPAN6,0.15260270237922668,0.6161294439447279
4126,Immune,BST1,0.27806419134140015,0.6161467879142595
4127,Immune,VAT1,0.1836490035057068,0.617210591211691
4128,Immune,PCYOX1,-0.2333429902791977,0.6172108225334505
4129,Epithelium_and_Vascular,PTGR1,-0.1957152783870697,0.6172643908473254
4130,Immune,CTDSP2,-0.1632203310728073,0.6173373825809753
4131,Immune,HLA-DRB5,0.6315006613731384,0.6173380717181953
4132,Immune,TFEC,0.2594979703426361,0.6173403350079016
4133,Immune,LGMN,0.19759072363376617,0.6176945632954818
4134,Immune,GREM1,-0.5835584998130798,0.617723253886611
4135,Immune,ACO2,-0.17713132500648499,0.6177381920885563
4136,Immune,TCEAL3,0.1993289589881897,0.6177654710656715
4137,Immune,RNF8,-0.16497057676315308,0.6182639073254166
4138,Epithelium_and_Vascular,TMEM161B-AS1,0.32082587480545044,0.618273670888222
4139,Immune,MOSPD1,-0.21013596653938293,0.6185075053900264
4140,Immune,APEH,-0.09233669191598892,0.6187633825317744
4141,Epithelium_and_Vascular,NAV2,-0.3429011404514313,0.6189327575690949
4142,Immune,IL1B,-0.4231339395046234,0.6191639433441942
4143,Immune,SFN,-1.1881197690963745,0.6192237974150255
4144,Epithelium_and_Vascular,HOXC6,-0.3775895833969116,0.6196197268270045
4145,Epithelium_and_Vascular,MRPL40,0.20611967146396637,0.6199421514899783
4146,Immune,ACAT2,-0.1762269288301468,0.6207847186236615
4147,Epithelium_and_Vascular,ECSIT,-0.15592804551124573,0.6208933940523698
4148,Immune,MIF-AS1,0.35650184750556946,0.6210254756649899
4149,Epithelium_and_Vascular,IL1B,0.5966578722000122,0.6213708431044389
4150,Epithelium_and_Vascular,ATP6V1C1,-0.19500631093978882,0.6214699817062496
4151,Immune,SGPL1,0.15815450251102448,0.6217233359396009
4152,Epithelium_and_Vascular,FAM161A,-0.29225781559944153,0.622284337093193
4153,Epithelium_and_Vascular,GRAMD1C,-0.279501348733902,0.6225698414634617
4154,Immune,TBC1D7,-0.14112839102745056,0.6228052901455303
4155,Immune,SLC22A18,0.20158225297927856,0.6233558615722261
4156,Immune,GTF2E1,0.19775213301181793,0.6233679177095584
4157,Epithelium_and_Vascular,FAM101B,-0.2948096990585327,0.6233842112686525
4158,Epithelium_and_Vascular,LINC01139,0.25406134128570557,0.623834533527629
4159,Immune,IFNG,0.24740134179592133,0.624421174347638
4160,Immune,FAM212B,-0.3328140377998352,0.6253373531884714
4161,Epithelium_and_Vascular,NFIB,0.21756573021411896,0.6256325368986432
4162,Immune,RAMP3,-0.5256927013397217,0.6263766090637334
4163,Immune,KLHL12,-0.23407605290412903,0.6269915236548577
4164,Epithelium_and_Vascular,MMP24,0.5209600925445557,0.6272335681448263
4165,Immune,EIF2B2,-0.1423671543598175,0.6278570540126391
4166,Epithelium_and_Vascular,HLF,0.42302629351615906,0.6280577455384677
4167,Immune,SEPHS1,0.2579018473625183,0.6282947604733599
4168,Immune,SSFA2,0.18308424949645996,0.6284029871693075
4169,Immune,TIGD5,0.3597653806209564,0.6285072195737388
4170,Immune,PEX14,0.2549143433570862,0.6285284100576375
4171,Immune,YWHAG,0.09856083244085312,0.6287547096240909
4172,Immune,PNPO,0.23183390498161316,0.6292969206118
4173,Epithelium_and_Vascular,YIPF1,-0.1957653909921646,0.6293392668414992
4174,Immune,PPP1R21,-0.15439286828041077,0.6300956193451207
4175,Epithelium_and_Vascular,C11orf49,0.20596173405647278,0.6302214697910377
4176,Immune,POLD3,0.25053727626800537,0.6302548328733719
4177,Immune,CHSY1,-0.14392058551311493,0.630349216299169
4178,Epithelium_and_Vascular,MITF,-0.24115058779716492,0.6305680341961245
4179,Immune,EPB41L3,0.2255973517894745,0.6307124623339415
4180,Immune,TCEAL8,-0.12032902240753174,0.6312344763634172
4181,Epithelium_and_Vascular,ADAMTS4,0.46170762181282043,0.6319517755962093
4182,Immune,CCDC71,0.20712971687316895,0.6324482625122998
4183,Epithelium_and_Vascular,SNCG,-0.2750445306301117,0.632757438940726
4184,Epithelium_and_Vascular,ZNF780A,-0.20195622742176056,0.6334707048633516
4185,Epithelium_and_Vascular,MCOLN1,0.17750990390777588,0.6335529228427176
4186,Epithelium_and_Vascular,ZNF251,-0.3801890015602112,0.6337745967133015
4187,Immune,CDC42EP4,0.37002313137054443,0.634026902863381
4188,Epithelium_and_Vascular,C2orf74,0.25970008969306946,0.6340424717459476
4189,Epithelium_and_Vascular,POLR3F,0.28882694244384766,0.6340536489167667
4190,Immune,NFS1,-0.18190020322799683,0.634720011958281
4191,Immune,TMED7,-0.09964915364980698,0.6351100258584783
4192,Epithelium_and_Vascular,DRAM1,-0.2357838898897171,0.63527640782615
4193,Epithelium_and_Vascular,CDA,-0.2969490885734558,0.6356562511860245
4194,Immune,CLN5,0.12690316140651703,0.6358077503722617
4195,Immune,C5orf63,-0.1884515881538391,0.6358774224514856
4196,Immune,MAGED1,-0.1864672750234604,0.6359476875623412
4197,Epithelium_and_Vascular,TEAD3,-0.5205942392349243,0.6359813904269663
4198,Immune,MUT,-0.19982875883579254,0.636421594400866
4199,Immune,FLYWCH2,-0.14797236025333405,0.6364343982316887
4200,Immune,PPT2,-0.49505510926246643,0.6380242146373408
4201,Immune,NUDT7,0.2668331563472748,0.6390278159839784
4202,Immune,SUGP1,-0.18511447310447693,0.6394820871378144
4203,Immune,TMEM205,0.07617315649986267,0.6397693498209733
4204,Epithelium_and_Vascular,LAGE3,0.1668010950088501,0.6400614387771617
4205,Epithelium_and_Vascular,PRSS8,-0.4395531117916107,0.6402301366016976
4206,Immune,POP7,-0.1402280330657959,0.6404182400775369
4207,Epithelium_and_Vascular,ATAT1,0.25789716839790344,0.6418805661726561
4208,Epithelium_and_Vascular,UGGT2,0.2595781683921814,0.6419018672015183
4209,Epithelium_and_Vascular,NACC2,-0.31815266609191895,0.641909091189538
4210,Epithelium_and_Vascular,BBS9,-0.28843674063682556,0.6421500014214891
4211,Epithelium_and_Vascular,FHL3,0.37403061985969543,0.6425952306107082
4212,Immune,IFT43,-0.11849445849657059,0.6431722128535502
4213,Epithelium_and_Vascular,EDNRB,0.4959445595741272,0.6432112475412824
4214,Immune,MED31,-0.14211398363113403,0.643398303312356
4215,Immune,FAM76A,0.18983137607574463,0.6438179231445893
4216,Immune,DEF8,0.19253404438495636,0.6450749651704792
4217,Epithelium_and_Vascular,MARCKS,0.19530077278614044,0.6450932548812405
4218,Immune,GSN,-0.1499798595905304,0.6452449998300005
4219,Immune,SH3D19,0.29047754406929016,0.6459620539374047
4220,Epithelium_and_Vascular,TMEM98,0.3112200200557709,0.6459848699032842
4221,Immune,AGPS,-0.14673812687397003,0.6461495217091953
4222,Immune,CA12,-0.29954588413238525,0.6462596766859254
4223,Immune,UXS1,0.1460636705160141,0.6469684711642917
4224,Epithelium_and_Vascular,PCDHGA10,-0.42112645506858826,0.6471322044086498
4225,Immune,SMIM4,0.11612257361412048,0.6473756758890652
4226,Epithelium_and_Vascular,PLCE1,-0.3229466378688812,0.6474971602991908
4227,Immune,DRG1,-0.16021719574928284,0.6477735981031623
4228,Immune,LPAR5,-0.196835458278656,0.6481988839712617
4229,Immune,KIFAP3,0.18950004875659943,0.6482011155310275
4230,Immune,RP5-887A10.1,-0.48778706789016724,0.6483323656249314
4231,Epithelium_and_Vascular,UCK1,-0.25636324286460876,0.6488050679654134
4232,Immune,TBC1D24,-0.24917374551296234,0.6491972561743831
4233,Immune,GNPDA2,0.1892540603876114,0.649431407007814
4234,Epithelium_and_Vascular,RAB3D,-0.3030349910259247,0.6494579654271553
4235,Immune,CMTM8,0.27396607398986816,0.6495009350616825
4236,Epithelium_and_Vascular,ACBD4,-0.26203227043151855,0.6495068421886123
4237,Epithelium_and_Vascular,PRPS2,0.24582448601722717,0.6500618308509721
4238,Immune,MIER3,-0.2495732605457306,0.6502107614454398
4239,Epithelium_and_Vascular,FADD,-0.31094348430633545,0.6504088830578733
4240,Immune,DYRK4,0.13702602684497833,0.6508915600796439
4241,Epithelium_and_Vascular,COPS7A,-0.18491226434707642,0.6510905222581824
4242,Immune,FABP3,-0.4020865559577942,0.6517282048373867
4243,Epithelium_and_Vascular,ABCD3,-0.1632419228553772,0.651982213471688
4244,Immune,NAA60,-0.13811124861240387,0.652650004849014
4245,Immune,SAMM50,-0.1382358968257904,0.6544479709308834
4246,Immune,SPRYD7,-0.22985544800758362,0.6549690258837872
4247,Epithelium_and_Vascular,IFT22,-0.17890013754367828,0.6550531229028964
